"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-07","Nova Scotia","2016A000212","Labour force","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063548","4.2.2.7.1.1","61.8","","","","1"
"2019-08","Nova Scotia","2016A000212","Labour force","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063548","4.2.2.7.1.1","62.7","","","","1"
"2019-09","Nova Scotia","2016A000212","Labour force","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063548","4.2.2.7.1.1","62.1","","","","1"
"2019-10","Nova Scotia","2016A000212","Labour force","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063548","4.2.2.7.1.1","64.1","","","","1"
"2019-11","Nova Scotia","2016A000212","Labour force","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063548","4.2.2.7.1.1","63.4","","","","1"
"2019-12","Nova Scotia","2016A000212","Labour force","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063548","4.2.2.7.1.1","64.1","","","","1"
"2020-01","Nova Scotia","2016A000212","Labour force","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063548","4.2.2.7.1.1","63.1","","","","1"
"2020-02","Nova Scotia","2016A000212","Labour force","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063548","4.2.2.7.1.1","62.1","","","","1"
"2016-02","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","153.7","","","","1"
"2016-03","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","154.2","","","","1"
"2016-04","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","153.3","","","","1"
"2016-05","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","154.0","","","","1"
"2016-06","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","154.1","","","","1"
"2016-07","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","153.0","","","","1"
"2016-08","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","153.2","","","","1"
"2016-09","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","153.8","","","","1"
"2016-10","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","153.3","","","","1"
"2016-11","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","154.9","","","","1"
"2016-12","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","153.3","","","","1"
"2017-01","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","153.4","","","","1"
"2017-02","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","152.7","","","","1"
"2017-03","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","153.4","","","","1"
"2017-04","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","153.1","","","","1"
"2017-05","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","154.6","","","","1"
"2017-06","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","154.5","","","","1"
"2017-07","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","153.0","","","","1"
"2017-08","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","152.6","","","","1"
"2017-09","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","152.2","","","","1"
"2017-10","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","151.2","","","","1"
"2017-11","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","152.5","","","","1"
"2017-12","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","154.5","","","","1"
"2018-01","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","153.6","","","","1"
"2018-02","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","154.8","","","","1"
"2018-03","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","154.6","","","","1"
"2018-04","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","152.1","","","","1"
"2018-05","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","151.3","","","","1"
"2018-06","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","151.4","","","","1"
"2018-07","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","151.4","","","","1"
"2018-08","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","151.8","","","","1"
"2018-09","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","151.2","","","","1"
"2018-10","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","151.9","","","","1"
"2018-11","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","152.0","","","","1"
"2018-12","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","151.7","","","","1"
"2019-01","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","153.1","","","","1"
"2019-02","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","153.9","","","","1"
"2019-03","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","154.2","","","","1"
"2019-04","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","154.5","","","","1"
"2019-05","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","154.3","","","","1"
"2019-06","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","155.1","","","","1"
"2019-07","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","155.7","","","","1"
"2019-08","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","157.2","","","","1"
"2019-09","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","156.7","","","","1"
"2019-10","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","157.8","","","","1"
"2019-11","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","155.9","","","","1"
"2019-12","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","156.4","","","","1"
"2020-01","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","157.2","","","","1"
"2020-02","Nova Scotia","2016A000212","Labour force","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063530","4.2.3.6.1.1","157.9","","","","1"
"2016-02","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","50.5","","","","1"
"2016-03","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","50.9","","","","1"
"2016-04","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","51.0","","","","1"
"2016-05","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","50.5","","","","1"
"2016-06","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","49.4","","","","1"
"2016-07","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","51.2","","","","1"
"2016-08","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","51.9","","","","1"
"2016-09","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","50.9","","","","1"
"2016-10","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","49.7","","","","1"
"2016-11","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","51.4","","","","1"
"2016-12","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","53.1","","","","1"
"2017-01","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","53.5","","","","1"
"2017-02","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","52.9","","","","1"
"2017-03","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","54.4","","","","1"
"2017-04","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","54.3","","","","1"
"2017-05","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","53.3","","","","1"
"2017-06","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","53.1","","","","1"
"2017-07","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","54.6","","","","1"
"2017-08","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","54.0","","","","1"
"2017-09","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","54.0","","","","1"
"2017-10","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","54.9","","","","1"
"2017-11","Nova Scotia","2016A000212","Labour force","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063557","4.2.3.7.1.1","54.3","","","","1"
